TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
8.684263039,0.00534636,0.434692,0.205904,2.99274,0.0177138,0,1.91557,0.00120524,1.78258,0.0246007,2.37073,1.24879
8.730702948,0,0.403318,0.219503,2.94307,0.0183531,0,1.97539,0,1.77272,0.0346745,2.38703,1.19776
8.777142857,0,0.458233,0.20793,2.75558,0.0185501,0.00994761,2.30314,0,2.00726,0.0545378,2.30823,1.13627
8.823582766,0,0.478037,0.0418066,2.59287,0.0156597,0.0170396,2.44106,0.00844035,2.20627,0.0577015,2.1814,1.16645
8.870022676,0,0.435885,0,2.38173,0.0112599,0,2.43052,0.0206457,2.1617,0.0484873,2.18203,1.46612
8.916462585,0,0.30955,0,2.48078,0.00995153,0,2.52879,0.0236974,1.89962,0.0473,1.9368,1.77722
8.962902494,0,0.388193,0,2.422,0.0131711,0,2.46003,0.0151703,1.86094,0.0584252,1.66577,1.92935
9.009342404,0.049625,0.504557,0.0193416,2.241,0.0149825,0,2.68094,0.00745155,1.85878,0.0720259,1.48253,1.96987
9.055782313,0.173034,0.494082,0.00791528,2.2524,0.0155383,0,2.84082,0.00711704,1.9123,0.0821566,1.27976,1.92278
9.102222222,0.34377,0.332053,0.0533959,2.51137,0.0171681,0,2.77697,0.00310271,1.7827,0.0846001,0.945181,2.04518
9.148662132,0.42351,0.185634,0.0907103,2.4603,0.0159465,0.0198099,2.66657,0,1.72752,0.0746222,0.76677,2.29316
9.195102041,0.533277,0.208436,0.0791393,2.21777,0.0226045,0.0878084,2.55592,0.00501268,1.93232,0.063595,0.391284,2.46324
9.241541950,0.631416,0.257352,0,1.71544,0.180993,0.0114913,2.54079,0.022194,1.92501,0.0432293,0.857652,2.34181
9.287981859,0.696073,0.250419,0.0294818,1.32329,0.424729,0.00139093,2.58475,0.035984,1.79671,0.0111855,1.64911,1.83725
9.334421769,0.614141,0.19055,0.0822559,1.39831,0.200277,0.00192809,2.61643,0.0416396,1.872,0,1.93535,1.46855
9.380861678,0.293278,0.191423,0.0579099,1.60929,0.0838566,0.0106353,2.60338,0.0420901,2.07226,0,1.86147,1.46637
9.427301587,0.024978,0.272124,0.0719618,1.5792,0.0581268,0.0763139,2.45704,0.0339502,2.2722,0,1.50835,1.90462
9.473741497,0.226543,0.531056,0.132599,1.46828,0.0149041,0.187875,2.28366,0.0244305,2.35728,0.00431828,1.2259,2.06234
9.520181406,0.404721,0.801201,0.1087,1.26899,0.0153079,0.17977,2.16072,0.0185806,2.39877,0.0289404,1.24716,1.93825
9.566621315,0.525767,0.86289,0.0290908,1.20009,0.0196472,0.19848,2.05223,0.0170477,2.38989,0.0489631,1.37091,1.72079
9.613061224,0.556509,0.849923,0,1.23106,0.0171522,0.292574,1.90967,0.0146827,2.35125,0.0598976,1.39885,1.82252
9.659501134,0.559526,0.75558,0,1.27268,0.0226934,0.392555,1.81009,0.0107178,2.40206,0.0560557,1.11295,2.07687
9.705941043,0.511274,0.616462,0,1.34444,0.0258945,0.348383,1.85811,0.0130618,2.53825,0.0462256,0.826602,2.14254
